symbol,length,batch_number
CCND3_CDK11B,1074,1790
HIF1A_PSMA7,1074,1790
NFE2L2_ETS2,1074,1790
LMNA_CDK19,1074,1791
PPP2R1A_WDR13,1074,1791
STAT3_DIO3,1074,1791
TP53_ACOX2,1074,1791
PLD1,1074,1792
DAXX_FAS,1075,1792
NF2_AKT1,1075,1792
PPP2R1A_PPP2R5A,1075,1792
TCF3_SKP2,1075,1793
FOXO4_IL1RAP,1075,1793
ATXN2L,1075,1793
NFATC3,1075,1793
AR_UXT,1077,1794
ESR1_HDAC1,1077,1794
MDM2_CDKN2AIP,1077,1794
RABEP1_RAB5A,1077,1794
BIRC3_CDC25C,1077,1795
NFE2L2_SELENBP1,1077,1795
RB1_CST6,1077,1795
AR_UBE2I,1078,1795
HSP90AA1_CDK7,1078,1796
JUN_SIRT1,1078,1796
KEAP1_GABPA,1078,1796
TP53_UBC,1078,1796
HSP90AA1_LYPD3,1078,1797
LZTR1_CD63,1078,1797
RAD21_TTC23,1078,1797
CASR,1078,1797
FOXO1_SKP2,1079,1798
CHEK2_DYNC2I2,1079,1798
DAXX_IGBP1,1079,1798
HSP90AA1_NFYA,1079,1798
TP53_TAP2,1079,1799
AR_PTGES3,1080,1799
DAXX_RASSF1,1080,1799
HSP90AA1_NR1I3,1080,1799
PATZ1_TP53,1080,1800
TP53_PATZ1,1080,1800
AR_MAX,1080,1800
AR_MPHOSPH6,1080,1800
HSP90AB1_LMAN2,1080,1801
KEAP1_PSMD12,1080,1801
LMNA_EPOR,1080,1801
TOP1_SLC25A32,1080,1801
ADCY7,1080,1802
CBFA2T3_HDAC3,1081,1802
HSP90AA1_FKBPL,1081,1802
SUZ12_WDR77,1081,1802
TP53_ZNF420,1081,1803
SPOP_ZNF224,1081,1803
PXN,1081,1803
FOXO1_IRF3,1082,1803
HIF1A_ARL13A,1082,1804
BIRC3_CASP8,1083,1804
CASP8_BIRC3,1083,1804
EPAS1_VHL,1083,1804
MDM2_TP63,1083,1805
SPOP_CAPRIN1,1083,1805
CDKN1B_SP100,1083,1805
EWSR1_RPL4,1083,1805
IKBKB_ANXA8L1,1083,1806
PIK3R1_SKAP2,1083,1806
UBE3C,1083,1806
HRAS_RALGDS,1084,1806
NBN_AIP,1084,1807
PML_SAMD10,1084,1807
SPOP_NGEF,1084,1807
AMOT,1084,1807
DAXX_CEBPB,1085,1808
POT1_TINF2,1085,1808
CBL_TCF21,1085,1808
EPS15_CT45A5,1085,1808
ESR1_PLEKHO2,1085,1809
SLC12A4,1085,1809
ESR1_CBLL1,1086,1809
IKBKB_PPP1CA,1086,1809
RUNX1T1_HDAC1,1086,1810
TP53_GMPS,1086,1810
CCND3_UFL1,1086,1810
MLH1_PDLIM4,1086,1810
WWTR1_MAMDC2,1086,1811
RGS3,1086,1811
SS18_RBM14,1087,1811
HERPUD1_GOLIM4,1087,1811
NCOA4_RTN4R,1087,1812
NTRK1_MFF,1087,1812
PML_NTAQ1,1087,1812
STAT3_CA5B,1087,1812
SUPT5H,1087,1813
CTNNB1_CDK5R1,1088,1813
BIRC3_CTSF,1088,1813
SMARCB1_KRI1,1088,1813
LATS2,1088,1814
ETV4_NFE2L2,1089,1814
NFE2L2_ETV4,1089,1814
DAXX_GALR1,1089,1814
FANCF_DCBLD1,1089,1815
MDM2_ATIC,1089,1815
RB1_LAMTOR1,1089,1815
PDGFRA,1089,1815
PIGO,1089,1816
HDAC4,1089,1816
TTI1,1089,1816
CEBPA_XRCC5,1090,1816
ERCC3_GTF2H3,1090,1817
FBXO11_SKP1,1090,1817
HSP90AA1_TSSK2,1090,1817
IKBKB_COPS5,1090,1817
MLLT1_PAF1,1090,1818
MYC_TP73,1090,1818
TRAF7_PELI2,1090,1818
NFE2L2_ALDH3A2,1090,1818
PPP1R13B,1090,1819
UNC13D,1090,1819
ZNF850,1090,1819
ERCC3_MNAT1,1091,1819
SYK_BLNK,1091,1820
TBL1XR1_TBL1X,1091,1820
FBXW7_AAR2,1091,1820
MDM2_GAD1,1091,1820
MPL_METTL14,1091,1821
ESR1_MDM2,1092,1821
MDM2_ESR1,1092,1821
POT1_ACD,1092,1821
DAXX_EIF3H,1092,1822
ERG_MOXD1,1092,1822
PIK3R1_STN1,1092,1822
SSX2_SRRM1,1092,1822
TP53_TBC1D23,1092,1823
HIF1A_RWDD3,1093,1823
MAPK1_RPS6KA2,1093,1823
PIK3R1_SSTR2,1093,1823
HSP90AA1_SPATA17,1093,1824
PIM1_AMOTL2,1093,1824
DDX5_AKT1,1094,1824
ESR1_PPP5C,1094,1824
FANCE_FANCC,1094,1825
CBL_SSX4B,1094,1825
CD79A_TRIM71,1094,1825
FBXW7_SOHLH1,1094,1825
HSP90AA1_ACKR3,1094,1826
JUN_HADHA,1094,1826
CEP128,1094,1826
CBL_NRAS,1095,1826
MAPK1_RPS6KA1,1095,1827
MDM4_USP2,1095,1827
MLH1_ANXA2,1095,1827
MLH1_CTSB,1095,1827
NRAS_CBL,1095,1828
HIF1A_C12orf71,1095,1828
DDX5_HDAC1,1096,1828
CBL_METTL23,1096,1828
TNFAIP3_LDLRAD4,1096,1829
PTK2,1096,1829
KDM4B,1096,1829
FAM120C,1096,1829
CASP8_BIRC2,1097,1830
CBL_CDC42,1097,1830
FOXO3_SKP2,1097,1830
PTPN11_SIRPA,1097,1830
EPS15_FKBP11,1097,1831
KEAP1_GPBP1,1097,1831
SUZ12_PSTK,1097,1831
TRIM27_IRF2BP1,1097,1831
REST,1097,1832
AR_CAV1,1098,1832
CTNNB1_SOX2,1098,1832
FOXO3_SMAD3,1098,1832
SMAD3_FOXO3,1098,1833
SOX2_CTNNB1,1098,1833
RARA_MOCS1,1098,1833
TNFAIP3_RRAD,1098,1833
TRIM27_CSRNP3,1098,1834
TDRD7,1098,1834
CBL_UBE2E1,1099,1834
ERCC2_CIAO1,1099,1834
HIF1A_DNAJC27,1099,1835
PML_GRB2,1099,1835
SLC12A1,1099,1835
BRD3_SPOP,1100,1835
DDX6_DCP1B,1100,1836
MAPK1_RPS6KA3,1100,1836
PML_EIF3K,1100,1836
SPOP_BRD3,1100,1836
ACVR1B_PRDM6,1100,1837
CEBPA_CD44,1100,1837
HSP90AB1_TMEM183A,1100,1837
TMC3,1100,1837
FMNL1,1100,1838
BIRC3_XIAP,1101,1838
PTPN11_FRS2,1101,1838
RAC1_HACE1,1101,1838
HLA-A_BRSK2,1101,1839
MDM2_ERV3-1,1101,1839
NR4A3_ERMAP,1101,1839
HELQ,1101,1839
BCL6_OLA1,1102,1840
DDX5_HDAC2,1102,1840
EZH2_PPP1R8,1102,1840
HSP90AA1_PPID,1102,1840
HSP90AB1_CDC37,1102,1841
KRAS_RALGDS,1102,1841
MDM2_USP2,1102,1841
MDM2_AIFM3,1102,1841
SMAD3_GLB1,1102,1842
TRAF7_TADA3,1102,1842
USP7,1102,1842
DNMT3A_CBX5,1103,1842
WAS_TRIP10,1103,1843
AR_CBX3,1103,1843
AR_JAGN1,1103,1843
BAX_E2F7,1103,1843
TP53_PREP,1103,1844
PALM2AKAP2,1103,1844
KIF1C,1103,1844
HSP90AA1_CDK9,1104,1844
SRC_TRAF3,1104,1845
SYK_TRAIP,1104,1845
CDKN1B_CTNNA1,1104,1845
CTNNB1_YDJC,1104,1845
EPS15_CAPSL,1104,1846
BIRC3_TRAF2,1105,1846
ERCC3_CCNH,1105,1846
ESR1_RBCK1,1105,1846
FBXW7_STOML1,1105,1847
HIF1A_FHL2,1105,1847
HNF1A_RNF14,1105,1847
KEAP1_OTUD1,1105,1847
RBM15_UBA52,1105,1848
SMARCC1,1105,1848
ERCC2_CDK7,1106,1848
MDM2_XRCC6,1106,1848
MITF_PATZ1,1106,1849
PATZ1_MITF,1106,1849
AXIN2_GPATCH11,1106,1849
STAT5B_ACOT8,1106,1849
GLI1,1106,1850
PDGFRB,1106,1850
DDX3X_EIF3E,1107,1850
EIF3E_DDX3X,1107,1850
XPC_CETN3,1107,1851
CBL_PTPMT1,1107,1851
DNMT3A_EXOSC1,1107,1851
JUN_ARHGEF6,1107,1851
KEAP1_SHMT1,1107,1852
MDM2_CLGN,1107,1852
MLH1_TCEANC,1107,1852
NCOA4_TMEM145,1107,1852
PPP2R1A_UTP15,1107,1853
POLD1,1107,1853
CREB1_CTNNB1,1108,1853
TP53_MTA1,1108,1853
HSP90AA1_NME7,1108,1854
SMAD3_ACSL5,1108,1854
AR_PARK7,1109,1854
HSP90AB1_BSG,1109,1854
SMAD3_SKIL,1109,1855
KEAP1_POLG2,1109,1855
LZTR1_MPZL1,1109,1855
TP53_STIM1,1109,1855
TP53_TRIM36,1109,1856
AR_RNF4,1110,1856
DDIT3_GABBR2,1110,1856
FBXW7_AURKA,1110,1856
HSP90AA1_CDC37,1110,1857
TP53_FBXO42,1110,1857
PML_THAP2,1110,1857
HSP90AB1_TTC4,1111,1857
JUN_AMOTL2,1111,1858
MAP2K4_ZBTB39,1111,1858
MDM2_ACHE,1111,1858
SET_SLC9A3,1111,1858
TP53_ABCB8,1111,1859
TP53_SAMD4A,1111,1859
XPC_CETN2,1112,1859
CDKN2A_GRIK5,1112,1859
PDE3B,1112,1860
CBL_UBE2E3,1113,1860
HLA-A_TAP1,1113,1860
HSP90AA1_GNA12,1113,1860
AR_CITED1,1113,1861
EZH2_ACKR3,1113,1861
HSP90AA1_KRR1,1113,1861
TP53_ZNF408,1113,1861
BTK_SH3BP5,1114,1862
DAXX_SPOP,1114,1862
HSP90AB1_HGH1,1114,1862
JUN_DDX21,1114,1862
RB1_RBBP9,1114,1863
SPOP_DAXX,1114,1863
CTNNB1_EN2,1114,1863
MDM2_FNBP1,1114,1863
PIK3R1_MEIS1,1114,1864
RAD21_DDX49,1114,1864
RPL5_EFR3B,1114,1864
FNIP2,1114,1864
RET,1114,1865
MCF2L2,1114,1865
BTK_BLNK,1115,1865
CTNNB1_COPS5,1115,1865
KEAP1_STK3,1115,1866
RB1_EID1,1115,1866
TNFAIP3_TNIP3,1115,1866
FBXO11_ZNF428,1115,1866
TP53_NCKIPSD,1115,1867
TP53_SLCO4A1,1115,1867
BOC,1115,1867
BARD1_RAD51,1116,1867
JUN_SP1,1116,1868
TAL1_SP1,1116,1868
IKBKB_LSM11,1116,1868
IKBKB_TMEM198,1116,1868
MLH1_MAPK14,1116,1869
SRSF2_RIN2,1116,1869
TP53_DLL1,1116,1869
TP53_TARS1,1116,1869
ERC1,1116,1870
CCNE1_FBXW7,1117,1870
FBXW7_CCNE1,1117,1870
HSP90AA1_BSG,1117,1870
IKBKB_HOMER3,1117,1871
DAXX_PEX14,1117,1871
IKBKB_RSAD2,1117,1871
MYOD1_PKP3,1117,1871
RB1_TMEM205,1117,1872
SRC_PYROXD2,1117,1872
STAT3_GPR148,1117,1872
PMS2_PRTN3,1118,1872
RB1_GPX2,1118,1873
RB1_TMEM37,1118,1873
STRN_PARP11,1118,1873
USP8,1118,1873
HSP90AA1_TTC4,1119,1874
RB1_CBX5,1119,1874
WAS_FNBP1,1119,1874
DNMT3A_CLDN11,1119,1874
SOX2_EXOC3L2,1119,1875
LRIG3,1119,1875
KEAP1_GSDME,1120,1875
BARD1_AURKB,1121,1875
BCL11B_ZMYND19,1121,1876
MDM2_UBQLN2,1121,1876
SRC_MPP3,1121,1876
TNFAIP3_JUN,1121,1876
MYT1,1121,1877
CHEK2_PPP2R5C,1122,1877
CTNNB1_HNRNPA2B1,1122,1877
HNRNPA2B1_CTNNB1,1122,1877
CDH1_TMEM86A,1122,1878
MDM2_IRAK2,1122,1878
HDAC5,1122,1878
CBL_GRB2,1123,1878
HSP90AA1_CSNK2A1,1123,1879
ARNT_OSTM1,1123,1879
ESR1_ALPI,1123,1879
IKZF3_SLC6A12,1123,1879
JUN_UHRF1,1124,1880
MSN_ICAM3,1124,1880
EPS15_CMPK1,1124,1880
PRDM1_SPRY4,1124,1880
TNFAIP3_FBLL1,1124,1881
TEK,1124,1881
ESR1_ESR2,1125,1881
HSP90AA1_TP53,1125,1881
TP53_HSP90AA1,1125,1882
HOOK3_ADRM1,1125,1882
NBN_CREB3,1125,1882
SRC_PPP2R1A,1125,1882
TCF12_IKBKG,1125,1883
ZEB1,1125,1883
USP25,1125,1883
BIRC3_TRAF6,1126,1883
MDM4_TP73,1126,1884
NFE2L2_KPNA4,1126,1884
BARD1_ABHD5,1126,1884
SRC_GRK5,1126,1884
CCND1_KAT2B,1127,1885
MLLT1_MLLT3,1127,1885
MYOD1_CCPG1,1127,1885
TRIM33,1127,1885
ERCC3_CDK7,1128,1886
NFE2L2_TMEM266,1128,1886
PTEN_CARF,1128,1886
COBLL1,1128,1886
NCKAP1,1128,1887
CASP8_FAF1,1129,1887
HIF1A_STUB1,1129,1887
TP53_BACH1,1129,1887
AR_CLDN4,1129,1888
CBFB_ITIH5,1129,1888
CYLD_FAM180A,1129,1888
MYC_HSPA12A,1129,1888
RB1_RAB1B,1129,1889
ASAP1,1129,1889
MAPK1_STAT3,1130,1889
PTPN11_FYN,1130,1889
STAT3_MAPK1,1130,1890
CDH1_MLF2,1130,1890
HIF1A_DTWD1,1130,1890
HSP90AA1_ATG4A,1130,1890
IL6ST_RAB15,1130,1891
STAT3_WNT2,1130,1891
TRIM27_ATP6V1A,1130,1891
ABL1,1130,1891
SIN3B,1130,1892
CIITA,1130,1892
PELP1,1130,1892
LATS1,1130,1892
ESR1_SRC,1131,1893
MLH1_ACTG1,1131,1893
SRC_ESR1,1131,1893
AR_TMEM217,1131,1893
BARD1_HOMER1,1131,1894
DAXX_EDA,1131,1894
HLA-A_UTP14C,1131,1894
PIK3R1_ZFP1,1131,1894
RABEP1_AQP1,1131,1895
BAP1_PTEN,1132,1895
PTEN_BAP1,1132,1895
RARA_PRAM1,1132,1895
FUS_SCARA3,1132,1896
HSP90AA1_SPN,1132,1896
IL6ST_CPTP,1132,1896
TP53_AP4B1,1132,1896
BTBD7,1132,1897
TERT,1132,1897
JAK2,1132,1897
AR_VHL,1133,1897
DAXX_TP53,1133,1898
ESR1_RBBP5,1133,1898
HRAS_RASIP1,1133,1898
MDM2_TP73,1133,1898
TP53_DAXX,1133,1899
TP53_POLI,1133,1899
STAT3_C20orf96,1133,1899
RC3H1,1133,1899
BMPR1A_ZMYND11,1134,1900
IKBKB_CDC37,1134,1900
TRIM27_PIAS2,1134,1900
AR_N6AMT1,1134,1900
DDX5_SPATA2,1134,1901
PMS2_TIPRL,1134,1901
STAT3_ZNF474,1134,1901
UBN1,1134,1901
TP53BP2,1134,1902
VCL,1134,1902
CBFA2T3_HDAC1,1135,1902
DDB2_ZRANB1,1135,1902
MYD88_TLR4,1135,1903
RHOA_PKN1,1135,1903
NF2_ZNF768,1135,1903
NFE2L2_CHST2,1135,1903
RAP1GDS1_NELFA,1135,1904
RB1_PPIF,1135,1904
RB1_RAB7A,1135,1904
SUZ12_MVK,1135,1904
KCNT2,1135,1905
AMER1,1135,1905
FBXW7_ACTL6A,1136,1905
JUN_PIK3AP1,1136,1905
JUN_PKD2L1,1136,1906
SUFU_CPZ,1136,1906
CTNNB1_CDC42EP4,1137,1906
NFE2L2_ZIC2,1137,1906
RB1_GPX8,1137,1907
RB1_GUCA1C,1137,1907
DENND2B,1137,1907
ITGA7,1137,1907
MAMDC4,1137,1908
MSH3,1137,1908
REL_RELA,1138,1908
BCL3_LMLN,1138,1908
CCND1_RBM25,1138,1909
HSP90AA1_ZNF793,1138,1909
CBL_LAT,1139,1909
ARNT_FPR1,1139,1909
HSP90AA1_IGSF5,1139,1910
MEN1_TYR,1139,1910
TP53_EXOC3L1,1139,1910
TRIM27_ZNF189,1139,1910
RBL2,1139,1911
USP28,1139,1911
ESR1_PAK1,1140,1911
MEN1_PSIP1,1140,1911
PSIP1_MEN1,1140,1912
TP53_SIRT1,1140,1912
HSP90AA1_S100PBP,1140,1912
NFE2L2_ANKRD34C,1140,1912
NFE2L2_ZNF480,1140,1913
MEGF10,1140,1913
DDB1,1140,1913
CTNNB1_POU5F1,1141,1913
ESR1_KAT5,1141,1914
FBXW7_ENO1,1141,1914
POU5F1_CTNNB1,1141,1914
TRIM27_PIAS3,1141,1914
CREB1_CDH15,1141,1915
PIK3R1_LOX,1141,1915
PML_IGFBP1,1141,1915
TP53_ADAM10,1141,1915
PRDM15,1141,1916
PDE3A,1141,1916
AR_GADD45GIP1,1142,1916
HSP90AA1_PAFAH1B1,1142,1916
SOX2_HNRNPU,1142,1917
SPOP_CUL3,1142,1917
TP53_NOC2L,1142,1917
AR_NUDT14,1142,1917
NF2_ICAM3,1142,1918
STAT3_MAGEC2,1143,1918
HSP90AB1_HAT1,1143,1918
MYC_COL9A2,1143,1918
MCM9,1143,1919
DHX34,1143,1919
BIRC3_RIPK2,1144,1919
SYK_LCK,1144,1919
RHOA_SFSWAP,1144,1920
TP53_APLP2,1144,1920
HSP90AA1_FKBP8,1145,1920
EZH2_NDRG1,1145,1920
SOCS1_PCDHGC3,1145,1921
ESR1_RELA,1146,1921
HSP90AA1_TARDBP,1146,1921
MEN1_SNW1,1146,1921
CYLD_METTL23,1146,1922
DAXX_OLFML3,1146,1922
EZH2_ZNG1E,1146,1922
MDM2_FLRT3,1146,1922
PML_CA7,1146,1923
STAT3_ST8SIA5,1146,1923
NOL6,1146,1923
HIF1A_NDN,1147,1923
BARD1_PDGFD,1147,1924
HIF1A_PLCXD3,1147,1924
SREBF1,1147,1924
BAP1_HAT1,1148,1924
CD274_USP5,1148,1925
DDX3X_TRIM58,1148,1925
MDM2_NUMB,1148,1925
MEN1_RBBP5,1148,1925
AR_CYB5D1,1148,1926
ESR1_STXBP4,1148,1926
FBXW7_P2RX6,1148,1926
FBXW7_ZBTB8A,1148,1926
FBF1,1148,1927
ITK_KPNA2,1149,1927
SRC_KCNA5,1149,1927
CCND1_GSAP,1149,1927
CFAP251,1149,1928
CASP8_RIPK1,1150,1928
HSP90AB1_EGLN1,1150,1928
DAXX_SLC35E1,1150,1928
FBXW7_COX10,1150,1929
MAN2A2,1150,1929
CBL_YWHAQ,1151,1929
CBL_YWHAZ,1151,1929
NFE2L2_DCAF11,1151,1930
SMAD2_SKIL,1151,1930
ARNT_NAA30,1151,1930
CCND1_NVL,1151,1930
RB1_PGRMC2,1151,1931
ZFPM2,1151,1931
CBL_YWHAB,1152,1931
CBL_YWHAH,1152,1931
CD274_ITCH,1152,1932
FOXO1_MDM2,1152,1932
MDM2_FOXO1,1152,1932
MYOD1_KAT2B,1152,1932
PML_HHEX,1152,1933
FBXW7_CDS2,1152,1933
RARA_LNX2,1152,1933
RPGR,1152,1933
CCND1_USP5,1153,1934
CTNNB1_HNRNPA1,1153,1934
SMAD3_SKI,1153,1934
CHEK2_SYTL3,1153,1934
EPS15_GSC,1153,1935
HSP90AA1_TMLHE,1153,1935
SMAD3_PCCA,1153,1935
AR_NKX3-1,1154,1935
BAP1_RBBP7,1154,1936
CBL_SFN,1154,1936
KEAP1_USP17L2,1154,1936
MAPK1_STAT5A,1154,1936
PML_TGIF1,1154,1937
RB1_PSMD10,1154,1937
CTNNB1_HYKK,1154,1937
JAK1,1154,1937
CARD11,1154,1938
ERCC2_GTF2H2,1155,1938
CDKN1B_COL21A1,1155,1938
HSP90AA1_FAM43A,1155,1938
HSP90AA1_TOR4A,1155,1939
HSP90AA1_PSKH1,1156,1939
HSP90AA1_SKP2,1156,1939
NFE2L2_RELA,1156,1939
SMAD3_SMURF1,1156,1940
ESR1_CENPT,1156,1940
HSP90AA1_ELP4,1156,1940
NPAP1,1156,1940
HIF1A_JUN,1157,1941
JUN_HIF1A,1157,1941
SYK_TRAF6,1157,1941
RB1_BTG4,1157,1941
RUNX1T1_SLC45A3,1157,1942
DHX37,1157,1942
FANCE_FANCG,1158,1942
HSP90AA1_EGLN1,1158,1942
LMNA_LMNB1,1158,1943
PTEN_ANAPC5,1158,1943
TP53_TOP1,1158,1943
EZH2_SLFNL1,1158,1943
IKZF1_GALNT15,1158,1944
MSH2_CHIC1,1158,1944
PML_CTDSPL,1158,1944
NRIP1,1158,1944
BRAF_MAP2K1,1159,1945
CBL_PRNP,1159,1945
DDX5_AIRE,1159,1945
HSP90AA1_IRF3,1159,1945
MAP2K1_BRAF,1159,1946
CASP8_ZNF334,1159,1946
ESR1_KRT6B,1159,1946
KEAP1_PRKCSH,1159,1946
PIK3R1_PTPN1,1159,1947
RB1_KLRC2,1159,1947
KCNH2,1159,1947
CATSPERG,1159,1947
HIF1A_COPS5,1160,1948
ABI1_RNF157,1160,1948
IKZF1_XKR6,1160,1948
PTPN11_WEE2,1160,1948
CBL_YWHAE,1161,1949
FBXW7_MYC,1161,1949
MALT1_CSNK1A1,1161,1949
MYC_FBXW7,1161,1949
CYLD_PPP1R2,1161,1950
GNA11_PTPRA,1161,1950
MDM2_SDHA,1161,1950
SUZ12_FAM53B,1161,1950
BMP2K,1161,1951
IKBKB_COPS4,1162,1951
FBXW7_GPR89A,1162,1951
MEN1_HAS2,1162,1951
MEN1_SPTLC3,1162,1952
RAC1_PLK4,1162,1952
TTF2,1162,1952
KDM2A,1162,1952
DAXX_TMEM130,1163,1953
MYOD1_PYGB,1163,1953
AFF4,1163,1953
FBXW7_KLF5,1164,1953
PAX5_TLE4,1164,1954
PDGFB_NRP1,1164,1954
SUZ12_RBBP4,1164,1954
SUZ12_RBBP7,1164,1954
SYK_FGR,1164,1955
TRIM27_PIAS1,1164,1955
MAPK1_EXOC6,1164,1955
NRG1_ZBTB3,1164,1955
PTPN11_GALNT2,1164,1956
SRC_NELFB,1164,1956
ATP8A1,1164,1956
TSC1,1164,1956
FHOD1,1164,1957
CALR_TAP1,1165,1957
EZH2_YY1,1165,1957
FBXW7_ACD,1165,1957
HSP90AA1_STK11,1165,1958
DAXX_TANK,1165,1958
RUNX1T1_SH3BP2,1165,1958
SFPQ_GTDC1,1165,1958
BRAF_MAP2K2,1166,1959
HSP90AA1_NR1I2,1166,1959
MAP2K2_BRAF,1166,1959
TP53_PANK4,1166,1959
XPC_SPCS2,1166,1960
FNIP1,1166,1960
CBL_SLA2,1167,1960
PIK3R1_KHDRBS1,1167,1960
CDH1_NEURL2,1167,1961
STRN_CCNJL,1167,1961
PPP2R1A_PPP2R5C,1168,1961
SYK_LCP2,1168,1961
GOLGA5_FJX1,1168,1962
HNRNPA2B1_SMPD4,1168,1962
IKBKB_SKA3,1168,1962
PRDM1_BDH1,1168,1962
SRC_ZDHHC17,1168,1963
SORCS1,1168,1963
EZH2_SS18,1169,1963
SS18_EZH2,1169,1963
CBL_NECAP2,1169,1964
CYLD_CHMP2B,1169,1964
CYLD_IGLL1,1169,1964
MYC_SCIN,1169,1964
NTRK1_CCDC34,1169,1965
PIK3R1_FAF2,1169,1965
PML_IQCK,1169,1965
ANKFY1,1169,1965
BARD1_TP53,1170,1966
FOXO3_MDM2,1170,1966
MDM2_FOXO3,1170,1966
MDM2_PRKCB,1170,1966
NTRK3_DOK6,1170,1967
TP53_BARD1,1170,1967
TP53_NR3C1,1170,1967
CTNNB1_KCTD9,1170,1967
ESR1_POLL,1170,1968
ACVR2A_ENG,1171,1968
FBXW7_MYCN,1171,1968
HLA-A_VCP,1171,1968
MYCN_FBXW7,1171,1969
DDIT3_CLMN,1171,1969
ERCC3_PCYT2,1171,1969
FBXW7_ALG1,1171,1969
HSP90AA1_ZNF621,1171,1970
MYC_SUN2,1171,1970
SPOP_PCDHB11,1171,1970
SRSF2_PCDHA1,1171,1970
BIRC3_TRAF3,1172,1971
IKBKB_TRAF1,1172,1971
NTRK2_MAGIX,1172,1971
SRC_IL27RA,1172,1971
STAT3_ZCCHC12,1172,1972
WWTR1_ELOA,1172,1972
LAMB3,1172,1972
THBS2,1172,1972
BARD1_OLA1,1173,1973
HSP90AA1_PPARD,1173,1973
MYC_MCM7,1173,1973
SMAD3_SMURF2,1173,1973
STAT3_TRIM59,1173,1974
KEAP1_TBC1D3H,1173,1974
TP53_L3MBTL3,1173,1974
WASHC4,1173,1974
FES_HSH2D,1174,1975
TP53_SP3,1174,1975
BIRC3_MKKS,1174,1975
EIF3E_TBK1,1174,1975
HSP90AA1_TULP3,1174,1976
HSP90AA1_ZNF773,1174,1976
SUZ12_STK40,1174,1976
ESR1_CDC25B,1175,1976
HIF1A_HIF1AN,1175,1977
HSP90AB1_TUBA1A,1175,1977
IKBKB_IKBKG,1175,1977
KEAP1_RELA,1175,1977
SOX2_EEF2,1175,1978
SPOP_BRD2,1175,1978
IKBKB_IKZF5,1175,1978
MDM2_DHX58,1175,1978
MDM2_ZNF665,1175,1979
PIK3R1_TUBB1,1175,1979
EZH2_RBBP4,1176,1979
PML_NPM1,1176,1979
POT1_TERF2,1176,1980
RAD21_AIRE,1176,1980
EWSR1_OXCT1,1176,1980
MDM4_TAP2,1176,1980
LARS1,1176,1981
BUB1B_SNCG,1177,1981
ERCC3_GTF2H2,1177,1981
TP53_E4F1,1177,1981
CTNNB1_NECAB3,1177,1982
FLI1_MST1,1177,1982
FOXO3_DMRTA1,1177,1982
IKBKB_SYT15B,1177,1982
MYC_TMC7,1177,1983
CCNE1_CUL3,1178,1983
HSP90AB1_ESRRB,1178,1983
NBN_SKP2,1178,1983
SFPQ_NONO,1178,1984
TP53_IFI16,1178,1984
TP53_SP1,1178,1984
HIF1A_OTULIN,1178,1984
NBN_SLC35A5,1178,1985
SUZ12_TERF1,1178,1985
PC,1178,1985
IKBKB_COPS3,1179,1985
RSPO2_ZNRF3,1179,1986
CDK4_KPNB1,1179,1986
MDM2_ZNF16,1179,1986
SYK_DBR1,1179,1986
ITGA1,1179,1987
CTNNB1_LEF1,1180,1987
CTNNB1_SEC62,1180,1987
DAXX_SQSTM1,1180,1987
DNAJB1_HSPA4,1180,1988
IKBKB_SKP2,1180,1988
LEF1_CTNNB1,1180,1988
MYC_CCNT1,1180,1988
SUZ12_EED,1180,1989
CTNNB1_CIPC,1180,1989
HSP90AB1_PLA1A,1180,1989
STAT3_WDFY1,1180,1989
TNFAIP3_ZNF414,1180,1990
AR_RCHY1,1181,1990
CCDC6_FBXW7,1181,1990
FBXW7_CCDC6,1181,1990
HSP90AB1_FKBP5,1181,1991
FOXL2_PKD2L1,1181,1991
MYC_MTIF2,1181,1991
NFE2L2_ZNF791,1181,1991
SFPQ_CALCR,1181,1992
SFPQ_CCDC6,1181,1992
CBL_SLA,1182,1992
SFPQ_PPARG,1182,1992
SFPQ_U2AF2,1182,1993
BCL6_CPVL,1182,1993
HIF1A_LMAN2,1182,1993
PIK3R1_BPIFB2,1182,1993
RABEP1_IMPACT,1182,1994
SOX2_LRRC37B,1182,1994
ABL2,1182,1994
HSP90AA1_TUBA1A,1183,1994
HSP90AB1_FKBP4,1183,1995
IKBKB_NGFR,1183,1995
SOCS1_CSF1R,1183,1995
TRIM27_PRAM1,1183,1995
PIK3R1_ZBTB12,1183,1996
TP53_PLEKHG6,1183,1996
FGFR3_CDC37,1184,1996
FUBP1_DDX28,1184,1996
HSP90AA1_SCPEP1,1184,1997
TP53_DGKG,1184,1997
BCL11B_MBD3,1185,1997
STAT3_PTPN2,1185,1997
SUFU_FBXL17,1185,1998
AR_TMEM270,1185,1998
CBFA2T3_ZNF20,1185,1998
CBL_CMSS1,1185,1998
CYLD_TMEM182,1185,1999
FOXO3_CYP4B1,1185,1999
PTPN11_EYA1,1185,1999
ZSWIM5,1185,1999
BAP1_KLF5,1186,2000
DDB2_CUL4A,1186,2000
HSP90AA1_ESRRB,1186,2000
HSP90AA1_MYC,1186,2000
MYC_HSP90AA1,1186,2001
STAT6_ANXA2,1186,2001
CTNNB1_BMT2,1186,2001
KLF4_ZNF224,1186,2001
TP53_SOWAHB,1186,2002
PALB2,1186,2002
KIT_SOCS1,1187,2002
SOCS1_KIT,1187,2002
